registro,tipo_doc,canal,cod_dispositivo,num_trx,mnt_total_trx
72612670,1,POS,14221634,1,7110817.0
93214969,1,POS,14536221,1,7268110.5
87605577,1,POS,15342785,1,7671392.5
25764120,1,POS,14357743,4,28715486.0
25394636,1,POS,14221568,2,14221568.0
16453300,1,POS,14221527,2,14221527.0
20364124,1,POS,12265336,12,73592016.0
84272468,1,POS,10602407,1,5301203.5
97073914,1,POS,14011613,2,14011613.0
15389164,1,POS,14221550,2,14221550.0
70752485,1,POS,13614904,1,6807452.0
17706874,1,POS,12658456,2,12658456.0
80725540,1,POS,10327682,3,15491523.0
86448384,1,POS,10602407,15,79518052.5
18963866,1,POS,10666576,1,5333288.0
90098965,1,POS,11935178,1,5967589.0
86653286,1,POS,14017404,1,7008702.0
92089503,1,POS,14321772,6,42965316.0
29437006,1,POS,10903813,2,10903813.0
77949223,1,POS,12692331,4,25384662.0
10453718,1,POS,13614904,1,6807452.0
19911270,1,POS,13318308,2,13318308.0
78657178,1,POS,13161245,1,6580622.5
80015189,1,POS,12302386,2,12302386.0
90789820,1,POS,11135233,1,5567616.5
64529071,1,POS,14558639,1,7279319.5
77609234,1,POS,14311997,1,7155998.5
83215022,1,POS,12851051,1,6425525.5
16189744,1,POS,14540827,1,7270413.5
83309541,1,POS,13912449,2,13912449.0
98825837,1,POS,10853612,2,10853612.0
60255421,1,POS,10609329,1,5304664.5
90091920,1,POS,13388715,5,33471787.5
94195097,1,POS,15235971,1,7617985.5
11624205,1,POS,11034238,1,5517119.0
99740081,1,POS,13151873,1,6575936.5
16682709,1,POS,15607450,1,7803725.0
63281930,1,POS,10712255,1,5356127.5
77203473,1,POS,10599348,1,5299674.0
90684618,1,POS,14527915,1,7263957.5
97751623,1,POS,11463007,1,5731503.5
96657262,1,POS,11601689,1,5800844.5
16146309,1,POS,10315497,2,10315497.0
80015189,1,POS,12343885,1,6171942.5
81090555,1,POS,11824075,1,5912037.5
15727962,1,POS,15002280,1,7501140.0
75506064,1,POS,11824059,1,5912029.5
19922269,1,POS,10973352,1,5486676.0
72544706,1,POS,10321388,26,134178044.0
87965407,1,POS,13074323,2,13074323.0
16601263,1,POS,13886619,1,6943309.5
60716394,1,POS,12370649,2,12370649.0
16146309,1,POS,15084791,4,30169582.0
77718582,1,POS,11303609,4,22607218.0
67873504,1,POS,11805850,2,11805850.0
16730486,1,POS,10313583,1,5156791.5
98281308,1,POS,11821030,1,5910515.0
75281124,1,POS,13634605,1,6817302.5
74111809,1,POS,11341302,4,22682604.0
28366451,1,POS,10538809,1,5269404.5
12969521,1,POS,10989861,1,5494930.5
64827365,1,POS,11475795,1,5737897.5
25454000,1,POS,13274428,7,46460498.0
94038335,1,POS,13420492,1,6710246.0
61586038,1,POS,15135767,1,7567883.5
91799516,1,POS,15132145,2,15132145.0
73507175,1,POS,14796775,1,7398387.5
60919132,1,POS,15287022,1,7643511.0
93261783,1,POS,14204101,1,7102050.5
14447899,1,POS,13472063,1,6736031.5
85222122,1,POS,14089429,1,7044714.5
70195719,1,POS,10880870,1,5440435.0
77241420,1,POS,11096278,8,44385112.0
19922292,1,POS,14502892,1,7251446.0
88487618,1,POS,15285786,2,15285786.0
26188698,1,POS,12445185,2,12445185.0
15709106,1,POS,10520799,1,5260399.5
77120097,1,POS,15322365,1,7661182.5
75118113,1,POS,12993333,2,12993333.0
66668163,1,POS,14540827,1,7270413.5
85308075,1,POS,10304707,1,5152353.5
70027014,1,POS,10636967,1,5318483.5
60230494,1,POS,13472063,2,13472063.0
98060435,1,POS,11475811,1,5737905.5
84716019,1,POS,13402441,2,13402441.0
87612639,1,POS,12514055,1,6257027.5
62719307,1,POS,12051421,1,6025710.5
94995772,1,POS,14089437,1,7044718.5
26087824,1,POS,10327682,2,10327682.0
88111165,1,POS,13912449,3,20868673.5
25803698,1,POS,15439250,1,7719625.0
10103930,1,POS,10321651,2,10321651.0
18990096,1,POS,15084791,1,7542395.5
70156025,1,POS,11531308,12,69187848.0
85888215,1,POS,12670725,4,25341450.0
91645282,1,POS,14960454,2,14960454.0
19876396,1,POS,15648637,1,7824318.5
91525159,1,POS,12339529,1,6169764.5
96936398,1,POS,14510101,3,21765151.5
15652618,1,POS,13774302,10,68871510.0
11506915,1,POS,14647986,2,14647986.0
96743797,1,POS,14388938,6,43166814.0
12719071,1,POS,13822788,1,6911394.0
69053265,1,POS,14523468,1,7261734.0
63739191,1,POS,14304620,3,21456930.0
77997955,1,POS,15306319,2,15306319.0
90146888,1,POS,10313583,1,5156791.5
99976303,1,POS,11857968,6,35573904.0
24935298,1,POS,13333372,2,13333372.0
70262759,1,POS,11066180,1,5533090.0
19632233,1,POS,14540827,2,14540827.0
27001781,1,POS,10315497,11,56735233.5
12892065,1,POS,11096278,1,5548139.0
83251456,1,POS,14111074,1,7055537.0
92379412,1,POS,10304632,1,5152316.0
90422828,1,POS,11096278,1,5548139.0
62584615,1,POS,13425954,1,6712977.0
69943913,1,POS,13586904,3,20380356.0
62984335,1,POS,10319473,1,5159736.5
12515913,1,POS,12302378,7,43058323.0
28523958,1,POS,12227542,1,6113771.0
13122412,1,POS,12952719,1,6476359.5
90133058,1,POS,10310126,1,5155063.0
79649984,1,POS,13541800,2,13541800.0
10233698,1,POS,14787840,2,14787840.0
19296573,1,POS,13318241,3,19977361.5
68377682,1,POS,13111471,1,6555735.5
79133245,1,POS,12531042,1,6265521.0
67007432,1,POS,14314686,1,7157343.0
12079062,1,POS,13575071,3,20362606.5
19264192,1,POS,14647986,2,14647986.0
70872648,1,POS,13966056,2,13966056.0
26582347,1,POS,13220769,4,26441538.0
97697079,1,POS,14594048,1,7297024.0
15716647,1,POS,14120794,6,42362382.0
62984335,1,POS,12418984,1,6209492.0
74745592,1,POS,13417084,1,6708542.0
13245278,1,POS,14078141,2,14078141.0
21104529,1,POS,14740583,1,7370291.5
19296573,1,POS,13105309,1,6552654.5
64529071,1,POS,11651882,4,23303764.0
70380778,1,POS,10694974,1,5347487.0
63613299,1,POS,13416953,1,6708476.5
12720840,1,POS,13856901,1,6928450.5
91524110,1,POS,11240561,1,5620280.5
96936398,1,POS,11587953,1,5793976.5
85797684,1,POS,11425055,1,5712527.5
87015207,1,POS,10566420,1,5283210.0
88203768,1,POS,10305233,9,46373548.5
13122412,1,POS,14099360,1,7049680.0
88383650,1,POS,14540827,1,7270413.5
20880030,1,POS,12079703,2,12079703.0
90684618,1,POS,13637319,1,6818659.5
61416466,1,POS,10932812,1,5466406.0
15103640,1,POS,12445185,3,18667777.5
13425302,1,POS,13425798,1,6712899.0
10825873,1,POS,13318308,1,6659154.0
24546407,1,POS,10602407,2,10602407.0
20679077,1,POS,14540827,1,7270413.5
77112205,1,POS,11073525,1,5536762.5
14011575,1,POS,13039136,1,6519568.0
79877224,1,POS,13425954,1,6712977.0
91107415,1,POS,15288244,1,7644122.0
18975661,1,POS,12971628,1,6485814.0
72111682,1,POS,11857968,1,5928984.0
77718582,1,POS,13947387,1,6973693.5
70027014,1,POS,14144745,1,7072372.5
90264294,1,POS,10327682,2,10327682.0
75459403,1,POS,15631690,1,7815845.0
62616290,1,POS,13637343,1,6818671.5
93596051,1,POS,14752851,1,7376425.5
18990096,1,POS,11034238,1,5517119.0
73379327,1,POS,15485915,2,15485915.0
78819979,1,POS,13446067,1,6723033.5
90422828,1,POS,14363931,1,7181965.5
60753328,1,POS,11126513,2,11126513.0
68312609,1,POS,11475803,1,5737901.5
13442423,1,POS,13293832,1,6646916.0
83976178,1,POS,14525935,1,7262967.5
11624205,1,POS,12302378,6,36907134.0
97987435,1,POS,14168223,1,7084111.5
16029906,1,POS,11105061,1,5552530.5
70919991,1,POS,10305233,3,15457849.5
93596051,1,POS,14590608,1,7295304.0
60331432,1,POS,13541800,1,6770900.0
71084123,1,POS,14906788,1,7453394.0
76030131,1,POS,14867162,3,22300743.0
94150117,1,POS,10602407,1,5301203.5
25764120,1,POS,13559984,4,27119968.0
28528937,1,POS,14846406,1,7423203.0
77082247,1,POS,14966147,4,29932294.0
17141691,1,POS,12301800,1,6150900.0
91799516,1,POS,14388938,8,57555752.0
20464681,1,POS,11152196,1,5576098.0
74864546,1,POS,12302402,1,6151201.0
91896434,1,POS,13388707,1,6694353.5
27301566,1,POS,13318233,3,19977349.5
91306696,1,POS,13575071,2,13575071.0
79508011,1,POS,14354815,1,7177407.5
91209590,1,POS,15020050,1,7510025.0
75104063,1,POS,13637343,1,6818671.5
66217918,1,POS,10683134,1,5341567.0
76030131,1,POS,10319267,1,5159633.5
80626837,1,POS,12336665,1,6168332.5
69573302,1,POS,11303609,3,16955413.5
97816313,1,POS,14862593,3,22293889.5
67315842,1,POS,10773448,1,5386724.0
17422656,1,POS,13823117,1,6911558.5
77068298,1,POS,11453297,3,17179945.5
91524110,1,POS,10609329,1,5304664.5
95885356,1,POS,10790590,2,10790590.0
82504533,1,POS,11303609,2,11303609.0
28275902,1,POS,14375307,1,7187653.5
86102120,1,POS,11096278,1,5548139.0
20555269,1,POS,14462089,3,21693133.5
79630946,1,POS,11857968,1,5928984.0
27322285,1,POS,12407474,3,18611211.0
20774041,1,POS,11404894,2,11404894.0
73264045,1,POS,14960454,1,7480227.0
29680997,1,POS,11857968,2,11857968.0
14981197,1,POS,10602407,1,5301203.5
25764120,1,POS,11619160,12,69714960.0
98150966,1,POS,11034238,3,16551357.0
94195097,1,POS,10602407,1,5301203.5
24087323,1,POS,11496155,1,5748077.5
65266843,1,POS,14267843,1,7133921.5
80728635,1,POS,12151163,5,30377907.5
91464911,1,POS,15288764,1,7644382.0
74574634,1,POS,11382314,3,17073471.0
25055568,1,POS,14277701,1,7138850.5
97184493,1,POS,12370649,1,6185324.5
63613299,1,POS,15299753,2,15299753.0
80006052,1,POS,12739041,1,6369520.5
74000353,1,POS,15200314,1,7600157.0
22979217,1,POS,12370524,1,6185262.0
72984871,1,POS,13637319,1,6818659.5
94877668,1,POS,15413958,1,7706979.0
88487618,1,POS,10296747,30,154451205.0
91385200,1,POS,10564003,3,15846004.5
12694040,1,POS,11857968,3,17786952.0
72870915,1,POS,10694974,1,5347487.0
20222194,1,POS,11408796,1,5704398.0
87605577,1,POS,13749684,1,6874842.0
71896565,1,POS,10332344,1,5166172.0
67743277,1,POS,10321651,3,15482476.5
28883701,1,POS,14221527,4,28443054.0
27119035,1,POS,15292162,1,7646081.0
68259279,1,POS,14355671,1,7177835.5
91510155,1,POS,15216138,1,7608069.0
91284421,1,POS,10973352,1,5486676.0
87238260,1,POS,13926498,1,6963249.0
15967375,1,POS,10318210,1,5159105.0
10751993,1,POS,11303609,4,22607218.0
88957469,1,POS,12697447,1,6348723.5
71797250,1,POS,10300424,2,10300424.0
93749748,1,POS,12971628,3,19457442.0
15233922,1,POS,14439103,1,7219551.5
91763809,1,POS,11058765,5,27646912.5
64576665,1,POS,11096278,1,5548139.0
28217047,1,POS,12701801,1,6350900.5
11734138,2,POS,13413984,1,6706992.0
75007305,1,POS,10853612,2,10853612.0
80393012,1,POS,13485354,1,6742677.0
91709836,1,POS,15170830,2,15170830.0
67873504,1,POS,11805835,3,17708752.5
18734604,1,POS,10301141,3,15451711.5
94877668,1,POS,14740583,1,7370291.5
90171029,1,POS,12627683,1,6313841.5
10331801,1,POS,10304459,1,5152229.5
24997637,1,POS,13193990,1,6596995.0
86519430,1,POS,15251895,1,7625947.5
79508011,1,POS,11475787,1,5737893.5
13551420,1,POS,10332344,1,5166172.0
22596481,1,POS,14292130,1,7146065.0
23526168,1,POS,15384035,2,15384035.0
20962694,1,POS,11903309,1,5951654.5
17773602,1,POS,14697460,2,14697460.0
10151033,1,POS,15598709,1,7799354.5
27322285,1,POS,13472063,1,6736031.5
78976831,1,POS,10305233,1,5152616.5
88832200,1,POS,11527546,1,5763773.0
24628739,1,POS,10602407,4,21204814.0
75007305,1,POS,12922720,1,6461360.0
68685416,1,POS,12131504,1,6065752.0
99287286,1,POS,10313583,6,30940749.0
20246474,1,POS,12494324,1,6247162.0
71084123,1,POS,13577176,1,6788588.0
73379327,1,POS,13184932,1,6592466.0
71797250,1,POS,14767727,1,7383863.5
12357811,1,POS,15184716,1,7592358.0
73832719,1,POS,13991419,1,6995709.5
77884023,1,POS,10005593,4,20011186.0
92612040,1,POS,15285786,2,15285786.0
21722372,1,POS,12499851,1,6249925.5
70861862,1,POS,14960439,1,7480219.5
19725681,1,POS,10936631,1,5468315.5
15511730,1,POS,12370490,2,12370490.0
28601919,1,POS,15570872,1,7785436.0
66740317,1,POS,14944854,1,7472427.0
84058371,1,POS,12378808,1,6189404.0
61155716,1,POS,13388731,15,100415482.5
24646712,1,POS,12903324,1,6451662.0
18483627,1,POS,10313583,3,15470374.5
87415490,1,POS,14540827,1,7270413.5
71222105,1,POS,11824067,4,23648134.0
90297130,1,POS,12907507,1,6453753.5
67315842,1,POS,15463490,1,7731745.0
18645016,1,POS,10539237,1,5269618.5
64529071,1,POS,15184708,1,7592354.0
90631210,1,POS,12851051,2,12851051.0
77997955,1,POS,11241304,1,5620652.0
81985576,1,POS,11508199,1,5754099.5
15995668,1,POS,13220090,2,13220090.0
17141691,1,POS,12269122,2,12269122.0
81296006,1,POS,10336139,1,5168069.5
66603950,1,POS,15163660,2,15163660.0
24087323,1,POS,11475787,1,5737893.5
14384207,1,POS,14221550,1,7110775.0
76898127,1,POS,12822904,1,6411452.0
78474617,1,POS,15153307,1,7576653.5
23116917,1,POS,11857968,5,29644920.0
86614154,1,POS,13405246,1,6702623.0
60960760,1,POS,14914121,1,7457060.5
93596051,1,POS,15420151,1,7710075.5
26477798,1,POS,13575071,2,13575071.0
74574634,1,POS,11083599,2,11083599.0
87354331,1,POS,14740146,3,22110219.0
95186297,1,POS,13472063,2,13472063.0
86134497,1,POS,15095441,1,7547720.5
68685416,1,POS,12187878,1,6093939.0
28182800,1,POS,11303609,3,16955413.5
77493842,1,POS,15084791,1,7542395.5
28728386,1,POS,10337640,1,5168820.0
97686350,1,POS,10754653,1,5377326.5
87808530,1,POS,11465465,1,5732732.5
11361637,1,POS,14684104,1,7342052.0
66872240,1,POS,13164538,1,6582269.0
84104015,1,POS,11279189,1,5639594.5
73555520,1,POS,13065743,1,6532871.5
65672821,1,POS,14914121,1,7457060.5
94207683,1,POS,11285673,1,5642836.5
12236695,1,POS,11794104,1,5897052.0
23116917,1,POS,10853612,1,5426806.0
99320978,1,POS,14375000,1,7187500.0
75354536,1,POS,14114706,4,28229412.0
22071397,1,POS,15312713,1,7656356.5
11470588,1,POS,11887049,1,5943524.5
11601659,1,POS,13135389,3,19703083.5
63822317,1,POS,14540827,1,7270413.5
71999440,1,POS,12895405,1,6447702.5
98292074,1,POS,14524904,1,7262452.0
23079164,1,POS,12741476,1,6370738.0
74772176,1,POS,13472063,1,6736031.5
68056338,1,POS,14311997,9,64403986.5
60529389,2,POS,14962740,2,14962740.0
75250298,1,POS,12193322,1,6096661.0
15727962,1,POS,14120794,2,14120794.0
62589643,1,POS,14738405,1,7369202.5
72614298,1,POS,10316784,1,5158392.0
25056412,1,POS,11034238,1,5517119.0
13534250,1,POS,12766705,1,6383352.5
65086584,1,POS,10336139,1,5168069.5
91464911,1,POS,11303609,4,22607218.0
71999440,1,POS,10602407,1,5301203.5
94028582,1,POS,10932812,1,5466406.0
79496681,1,POS,13255047,1,6627523.5
63441955,1,POS,11884632,1,5942316.0
96345596,1,POS,11017951,1,5508975.5
14551858,1,POS,14221535,1,7110767.5
97077049,1,POS,13077672,1,6538836.0
83223750,1,POS,11303609,1,5651804.5
78453795,1,POS,11868718,1,5934359.0
20721065,1,POS,14540827,1,7270413.5
98439744,1,POS,11279189,1,5639594.5
77844085,1,POS,13333372,3,20000058.0
24087323,1,POS,12951638,2,12951638.0
11701423,1,POS,14127252,4,28254504.0
12087588,1,POS,11941374,1,5970687.0
12236695,1,POS,12152047,1,6076023.5
11593919,1,POS,10337640,1,5168820.0
98041603,1,POS,11442977,1,5721488.5
17535858,1,POS,14089411,1,7044705.5
79589550,1,POS,10932812,1,5466406.0
82298943,2,POS,14756076,1,7378038.0
92275153,1,POS,13819883,1,6909941.5
77112205,1,POS,13029301,1,6514650.5
75232541,1,POS,12245700,1,6122850.0
70494048,1,POS,10807956,2,10807956.0
85027981,1,POS,10577138,1,5288569.0
61770879,1,POS,11241304,1,5620652.0
18545821,1,POS,10336139,2,10336139.0
10535220,1,POS,13508056,1,6754028.0
80015189,1,POS,13716337,1,6858168.5
13809941,1,POS,11824083,3,17736124.5
97425183,1,POS,14394498,1,7197249.0
18989215,1,POS,11413689,1,5706844.5
66727275,1,POS,14047427,1,7023713.5
16224197,1,POS,11887049,4,23774098.0
15949533,1,POS,14527915,1,7263957.5
79639035,1,POS,10820033,1,5410016.5
77113723,1,POS,14687974,1,7343987.0
14451348,1,POS,10790590,3,16185885.0
13661037,1,POS,14354815,1,7177407.5
18975661,1,POS,12302386,1,6151193.0
79654071,1,POS,11058765,1,5529382.5
13591097,1,POS,10621928,2,10621928.0
98218098,1,POS,14759989,1,7379994.5
92871348,1,POS,10336766,2,10336766.0
60399558,1,POS,12781589,4,25563178.0
77241420,1,POS,15287022,1,7643511.0
23243654,1,POS,14699581,1,7349790.5
19922292,1,POS,10327682,6,30983046.0
77241420,1,POS,12051447,1,6025723.5
17242008,1,POS,14676340,1,7338170.0
76767496,1,POS,14474746,1,7237373.0
25428517,1,POS,10327682,1,5163841.0
62055241,1,POS,13541800,1,6770900.0
61762096,1,POS,10602407,1,5301203.5
91331339,1,POS,14011613,2,14011613.0
78898842,1,POS,13901442,1,6950721.0
89059001,1,POS,14540827,1,7270413.5
75506064,1,POS,10318210,1,5159105.0
75232541,1,POS,12445227,1,6222613.5
65340554,1,POS,14496970,1,7248485.0
93545244,1,POS,13882485,1,6941242.5
15038612,1,POS,13581111,1,6790555.5
70300985,1,POS,10316214,3,15474321.0
26844363,1,POS,11732088,3,17598132.0
71131506,1,POS,10712255,1,5356127.5
15286227,1,POS,10315497,1,5157748.5
99809863,1,POS,11857968,2,11857968.0
60348497,1,POS,14510101,3,21765151.5
71477888,1,POS,10932812,5,27332030.0
91331339,1,POS,11101714,1,5550857.0
80981874,1,POS,14491047,1,7245523.5
25010998,1,POS,12772976,6,38318928.0
92132437,1,POS,13901442,1,6950721.0
10759905,1,POS,10853612,10,54268060.0
95994408,1,POS,13388673,1,6694336.5
80626656,1,POS,10305233,3,15457849.5
14813215,1,POS,13417035,1,6708517.5
18467795,1,POS,11933025,1,5966512.5
89975110,1,POS,12679510,1,6339755.0
75604774,1,POS,12351425,1,6175712.5
69462612,1,POS,14374482,1,7187241.0
21982286,1,POS,11195310,2,11195310.0
98021022,1,POS,10920262,1,5460131.0
65325472,1,POS,14464622,1,7232311.0
90923540,1,POS,14351563,1,7175781.5
19902298,1,POS,10305233,1,5152616.5
90623336,1,POS,13204995,1,6602497.5
13809941,1,POS,13634225,1,6817112.5
71672250,1,POS,12669230,1,6334615.0
13551420,1,POS,14449789,1,7224894.5
26188698,1,POS,14025779,1,7012889.5
84669032,1,POS,10313583,2,10313583.0
18669163,1,POS,12601969,1,6300984.5
17462590,1,POS,11651882,4,23303764.0
77379453,1,POS,14449789,3,21674683.5
77600997,1,POS,14737191,2,14737191.0
26477798,1,POS,14862593,1,7431296.5
11470588,1,POS,10932812,4,21865624.0
21963318,1,POS,10804888,1,5402444.0
79057015,1,POS,10315497,3,15473245.5
78835955,1,POS,11258746,1,5629373.0
10130753,1,POS,14355168,1,7177584.0
93253045,1,POS,15249063,1,7624531.5
17363329,1,POS,15016272,1,7508136.0
73113126,1,POS,14649222,1,7324611.0
90422828,1,POS,14221535,2,14221535.0
14145944,1,POS,14567507,1,7283753.5
73014707,1,POS,10321651,1,5160825.5
79046847,1,POS,10932812,1,5466406.0
70474672,1,POS,13739701,3,20609551.5
63677789,1,POS,12701470,1,6350735.0
12023030,1,POS,14496970,1,7248485.0
66121926,1,POS,12761086,6,38283258.0
66608532,1,POS,15365174,2,15365174.0
11589142,1,POS,13220132,2,13220132.0
19371227,1,POS,12820858,1,6410429.0
73015853,1,POS,13800784,1,6900392.0
13681893,1,POS,11517539,1,5758769.5
20774041,1,POS,13425566,1,6712783.0
26394548,1,POS,11264322,1,5632161.0
14384207,1,POS,13107826,1,6553913.0
19545300,1,POS,11030483,3,16545724.5
84033898,1,POS,12800181,1,6400090.5
81684703,1,POS,12570479,1,6285239.5
13714258,1,POS,13220124,1,6610062.0
11361637,1,POS,15092760,1,7546380.0
29050456,1,POS,14474746,1,7237373.0
10762892,1,POS,14960454,4,29920908.0
83287846,1,POS,13333372,1,6666686.0
79949587,1,POS,11466232,1,5733116.0
80795585,1,POS,12225272,1,6112636.0
95464058,1,POS,11646221,1,5823110.5
17765351,1,POS,13433552,1,6716776.0
98293818,1,POS,12801197,1,6400598.5
15270191,1,POS,11220944,1,5610472.0
18493858,1,POS,13972088,1,6986044.0
67903132,1,POS,14402804,1,7201402.0
75210136,1,POS,11293412,1,5646706.0
77753767,1,POS,14304075,1,7152037.5
21187591,1,POS,11303609,2,11303609.0
77328633,1,POS,14776272,1,7388136.0
19824571,1,POS,12279055,1,6139527.5
13497879,1,POS,13705561,1,6852780.5
28728386,1,POS,10334092,11,56837506.0
65266843,1,POS,12800090,2,12800090.0
79048453,1,POS,14347777,1,7173888.5
75506064,1,POS,13743562,1,6871781.0
77949223,1,POS,11262896,1,5631448.0
73148697,1,POS,14120794,1,7060397.0
98292074,1,POS,11073525,1,5536762.5
14338037,1,POS,11608452,1,5804226.0
92655307,1,POS,13727250,1,6863625.0
98479801,1,POS,13646716,1,6823358.0
14352480,1,POS,14215370,1,7107685.0
77174020,1,POS,11306693,2,11306693.0
12454806,1,POS,10539245,1,5269622.5
76040039,1,POS,15322241,2,15322241.0
81231790,1,POS,11034238,1,5517119.0
67315842,1,POS,12971628,1,6485814.0
63613299,1,POS,14215370,1,7107685.0
71776384,1,POS,10944700,2,10944700.0
68259279,1,POS,14740583,3,22110874.5
70675699,1,POS,10327682,2,10327682.0
69802901,1,POS,13630363,1,6815181.5
87612639,1,POS,15631690,1,7815845.0
19777509,1,POS,13575071,1,6787535.5
94877668,1,POS,12859799,2,12859799.0
11227146,1,POS,13494695,1,6747347.5
71833126,1,POS,12336665,1,6168332.5
65266843,1,POS,11868718,2,11868718.0
71171644,1,POS,11493715,1,5746857.5
70142804,1,POS,13472063,2,13472063.0
93346451,1,POS,10313781,2,10313781.0
14262053,1,POS,15297310,1,7648655.0
77997955,1,POS,13274949,3,19912423.5
79739870,1,POS,11096278,2,11096278.0
14623093,1,POS,14388938,1,7194469.0
78453795,1,POS,11475787,1,5737893.5
93596051,1,POS,11962974,1,5981487.0
88726987,1,POS,10319473,2,10319473.0
18331927,1,POS,11303609,5,28259022.5
90785553,1,POS,14080733,1,7040366.5
27168918,1,POS,10853612,3,16280418.0
28728386,1,POS,10327682,2,10327682.0
67873504,1,POS,13850672,1,6925336.0
63613299,1,POS,15353998,14,107477986.0
79654071,1,POS,10315497,1,5157748.5
60019098,1,POS,14402812,2,14402812.0
18138185,1,POS,12851234,1,6425617.0
92030777,1,POS,14388938,2,14388938.0
89347945,1,POS,13388673,1,6694336.5
73015853,1,POS,11152196,1,5576098.0
90171029,1,POS,10932812,1,5466406.0
25764120,1,POS,10673713,1,5336856.5
72733785,1,POS,13646716,2,13646716.0
93614926,1,POS,12761920,1,6380960.0
74837274,1,POS,15476336,2,15476336.0
25341884,1,POS,12349072,1,6174536.0
94262851,1,POS,11165776,5,27914440.0
91525159,1,POS,13747944,3,20621916.0
28728386,1,POS,13575089,1,6787544.5
64827365,1,POS,11475787,1,5737893.5
97027744,1,POS,14311997,1,7155998.5
68228793,1,POS,15110901,3,22666351.5
84104015,1,POS,15322209,2,15322209.0
65266843,1,POS,11475811,2,11475811.0
67007432,1,POS,15110901,1,7555450.5
67725533,1,POS,11303609,1,5651804.5
